immowebCode,type,priceString,price,country,province,district,locality,postalCode,street,latitude,longitude,availableDate,neighborhoodOrLocality,constructionYear,floor,numberOfFloors,buildingCondition,numberOfFrontages,outdoorParkingSpaces,surroundingsType,livingArea,livingRoomSurface,kitchenType,kitchenSurface,bedrooms,bedroom1Surface,bedroom2Surface,bathrooms,toilets,basement,furnished,terraceSurface,elevator,disabilityAccess,tvCable,visioPhone,swimmingPool,energyConsumption,energyClass,EPCReportReference,CO2Emission,yearlyEnergyConsumption,heatingType,thermicSolarPanels,doubleGlazing,planningPermission,subdivisionPermit,floodZoneType,landUseDesignation,cadastralIncome,tenementBuilding,streetFrontageWidth,coveredParkingSpaces,basementSurface,monthlyCharges,diningRoom,showerRooms,intercom,bedroom3Surface,armoredDoor,propertyName,laundryRoom,terraceOrientation,caretaker,commonWaterHeater,livingRoom,terrace,attic,bedroom4Surface,officeSurface,office,alarm,eLevel,heatPump,PVSolarPanels,plotSurface,lotWidth,gasWaterElectric,gardenSurface,gardenOrientation,dressingRoom,professionalSpace,sewerConnection,jacuzzi,sauna,buildingType,fireplaces,garden,airConditioning,internet,professionalSpaceSurface,atticSurface,isolated,bedroom5Surface,streetFacing,woodedLand,rearPlot,flatLand
9086302,Apartment,"€165,000",214500.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,None,Hainaut,None,None,None,None,None,109,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9363798,Apartment,"€165,195",578934.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,None,Namur,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,0,None,,1,None,134,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9972110,Apartment,"€166,000",362000.0,Belgium,Namur,Namur,Namur,5000.0,Rue Notre Dame 130,50.46,4.86,August 31 2022 - 12:00 AM,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,2,0,None,,2,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9572067,Apartment,"€166,500",327500.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,None,Hainaut,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9673194,Apartment,"€169,000",169000.0,Belgium,Brussels,Brussels,Laeken,1020.0,Rue de Wand 25,50.9,4.36,None,Bruxelles nord-ouest,1973,3,None,Good,None,None,"Living area (residential, urban or rural)",60,24,4,9,1,12,None,1,1,2,1,9,2,0,0,2,1,169,D,202112020000600683010,14,None,1,0,2,0,0,0,None,"€ 1,0751075 €",1,None,None,None,,0,None,0,None,2,None,0,0,2,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9781074,Apartment,"€169,000",399000.0,Belgium,Antwerp,Turnhout,Turnhout,2300.0,Kempenlaan 32,51.32,4.92,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,2,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10081305,Apartment,"€169,000",234000.0,Belgium,East Flanders,Oudenaarde,Ronse,9600.0,Grote Markt 35,50.75,3.6,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9760308,Apartment,Make,169500.0,Belgium,Liege,Liege,Embourg,4053.0,Rue Pierre Henvard 2,50.59,5.61,None,None,2011,1,2,Good,3,None,None,68,29,3,None,2,None,None,None,1,2,1,None,0,0,0,2,0,170,B,20120201024646,18,6750,1,0,2,0,0,0,None,€ 745745 €,1,None,None,None,,0,1,0,None,0,Tulipier,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10081345,Apartment,"€169,500",399500.0,Belgium,West Flanders,Kortrijk,Waregem,8793.0,Roterijstraat,99.0,999.0,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,0,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10108061,Apartment,"€169,995",270995.0,Belgium,Brussels,Brussels,Uccle,1180.0,Rue de Stalle 288C,50.8,4.32,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9160589,Apartment,"€174,900",234900.0,Belgium,Luxembourg,Neufchateau,Libramont,6800.0,Avenue de Bouillon 92,49.91,5.36,None,Zone Centre Province du Luxembourg,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,27,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10092233,Apartment,"€175,000",175000.0,Belgium,Antwerp,Antwerp,Wilrijk,2610.0,Prins Boudewijnlaan 122,51.18,4.42,None,None,1974,1,2,As new,None,None,None,85,28,2,5,2,15,6,None,1,2,1,5,0,0,0,0,0,155,B,20220808-0002652072-RES-2,None,None,1,0,0,0,0,1,"Living area (residential, urban or rural)",€ 845845 €,1,None,None,None,€ 8585 €,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10065649,Apartment,"€175,000",399000.0,Belgium,West Flanders,Brugge,Zeebrugge,8380.0,Vismynstraat 13,51.33,3.2,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,1,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10040048,Apartment,"€175,000",175000.0,Belgium,West Flanders,Oostend,Middelkerke,8430.0,Zeedijk 127-128,51.19,2.81,None,None,1968,3,4,Good,2,None,None,46,None,2,None,None,None,None,1,1,2,2,None,2,0,0,0,0,169,B,20220729-0002647517-RES-1,None,None,2,0,2,2,1,0,"Living area (residential, urban or rural)",€ 575575 €,1,None,None,None,,0,None,0,None,0,Riff E3,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9851384,Apartment,"€176,900",219900.0,Belgium,Luxembourg,Neufchateau,Libramont,6800.0,Avenue de Bouillon 92,49.91,5.36,None,Zone Centre Province du Luxembourg,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10060832,Apartment,"€179,000",179000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Humbeek,1851.0,Molenstraat 93,50.96,4.37,None,None,1965,10,12,As new,2,None,Urban,74,29,2,9,2,14,9,1,1,0,1,6,2,1,0,0,1,153,D,20190225-0000544497-01-0,39,None,3,0,2,0,0,0,None,"€ 1,0581058 €",1,None,None,None,,0,None,2,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10076221,Apartment,Make,179000.0,Belgium,Liege,Liege,Oupeye,4680.0,Rue de la Wallonie 2A,50.71,5.62,October 1 2022 - 12:00 AM,Liège environs,2011,1,2,As new,3,1,Urban,80,37,2,8,2,15,11,1,1,2,1,None,2,2,0,2,1,151,B,20131121017118,43,12064,2,0,2,2,1,0,"Living area (residential, urban or rural)",€ 985985 €,1,25,None,None,,0,1,2,None,0,None,0,0,0,0,0,0,0,None,11,2,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10077686,Apartment,Make,179000.0,Belgium,Liege,Huy,Huy,4500.0,Avenue des Ardennes 1/02,50.52,5.24,None,None,2006,1,4,Just renovated,2,1,None,70,27,2,None,2,None,None,1,1,0,1,3,2,0,0,2,0,217,C,20130724020721,62,150722,2,0,2,0,0,0,None,€ 674674 €,1,None,None,None,,0,None,0,None,2,"""La Résidence Vénus""",0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10059062,Apartment,"€179,000",179000.0,Belgium,West Flanders,Brugge,Blankenberge,8370.0,Franchommelaan 82-86,51.31,3.12,None,None,1974,4,6,Good,2,None,Urban,39,None,2,None,None,None,None,1,1,0,2,None,2,0,0,0,0,173,B,02651845,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)",€ 587587 €,1,None,None,None,,0,None,0,None,0,ISIS 4D,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10065627,Apartment,"€179,000",495000.0,Belgium,West Flanders,Brugge,Zeebrugge,8380.0,Vismynstraat 13,51.33,3.2,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,1,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9991916,Apartment,"€180,000",180000.0,Belgium,Liege,Liege,Liege,4000.0,Rue Charles Magnette 24/40,50.64,5.57,None,None,1925,2,7,To be done up,None,None,None,121,25,4,10,3,20,11,1,1,2,1,2,2,0,0,0,0,276,D,20220616016513,None,34205,1,0,2,0,0,0,None,€ 800800 €,1,None,None,None,,0,None,0,10,0,None,0,0,0,0,0,0,0,None,None,0,0,34205,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9916938,Apartment,"€180,000",275000.0,Belgium,West Flanders,Oostend,Middelkerke,8430.0,Zeedijk 127-128,51.19,2.81,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,1,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9944665,Apartment,"€180,726",277441.0,Belgium,West Flanders,Roeselare,Izegem,8870.0,Gentsestraat 10/5,50.92,3.22,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9776298,Apartment,"€181,500",350000.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,None,Namur,None,None,None,None,None,3,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,0,None,,1,None,30,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10122662,Apartment,"€182,900",250900.0,Belgium,Walloon Brabant,Nivelles,Tubize,1480.0,Rue De Mons 46,50.69,4.2,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,11,A,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10023134,Apartment,"€184,000",184000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,1969,2,2,To be done up,2,None,Urban,69,26,1,8,1,14,None,1,1,2,1,None,0,0,0,0,0,688,F,Not specified,None,None,1,0,2,0,0,1,None,€ 727727 €,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10113138,Apartment,"€184,000",184000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,1969,2,2,To be done up,2,None,Urban,69,26,1,8,1,14,None,1,1,2,1,None,0,0,0,0,0,688,F,Not specified,None,None,1,0,2,0,0,1,None,€ 727727 €,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
8910762,Apartment,"€184,000",184000.0,Belgium,Flemish Brabant,Leuven,Herent,3020.0,Mechelsesteenweg 382,50.9,4.67,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,30,A,Not specified,None,None,0,0,0,2,1,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9207633,Apartment,"€185,000",185000.0,Belgium,Brussels,Brussels,Woluwe-St-Lambert,1200.0,Avenue des Cerisiers,99.0,999.0,None,None,None,3,None,None,None,None,None,35,None,0,None,None,None,None,1,None,1,0,None,2,2,0,1,0,0,None,55 kg CO₂/m²,None,None,0,0,2,0,0,0,None,No,0,None,None,None,€ 827827 €,0,1,2,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10012691,Apartment,"€185,000",185000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Wemmel,1780.0,Meyskensstraat 222,50.9,4.31,None,None,1969,3,13,Good,4,75,"Living area (residential, urban or rural)",75,31,2,10,2,12,9,1,1,2,1,20,2,0,0,0,0,142,B,Certificaat-20220620-0002625718-RES-1.pdf,None,None,3,0,2,2,0,1,None,€ 857857 €,1,73,None,None,€ 287287 €,0,None,2,None,2,Breughelpark,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,7000,90,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10087847,Apartment,"€187,500",279900.0,Belgium,Luxembourg,Neufchateau,Libramont,6800.0,Avenue de Bouillon 92,49.91,5.36,None,Zone Centre Province du Luxembourg,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9880986,Apartment,"€188,000",454000.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,None,Liège,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,0,None,,1,None,36,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9775237,Apartment,"€189,500",274500.0,Belgium,Liege,Huy,Huy,4500.0,Rue des Brasseurs (Grand' Place),99.0,999.0,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,0,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9522287,Apartment,"€189,500",314000.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,None,Namur,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,0,None,,1,None,50,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10118977,Apartment,"€189,500",189500.0,Belgium,East Flanders,Eeklo,Bassevelde,9968.0,Gravenstraat 30A,51.25,3.61,None,None,1971,3,4,Just renovated,4,None,None,82,None,4,None,1,None,None,1,1,0,1,None,0,0,0,0,0,330,D,20210423-0002405684-res-1,None,None,2,0,2,2,1,1,"Living area (residential, urban or rural)",€ 599599 €,1,None,1,None,,0,None,0,None,0,Ter Poorte - Ten Hove,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
8910215,Apartment,"€189,990",489500.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dilbeek,1700.0,Astridlaan 1,50.85,4.27,June 21 2021 - 12:00 AM,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,1,A,1,1,None,0,0,0,2,2,1,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9968899,Apartment,"€190,000",359000.0,Belgium,Liege,Liege,Liege,4000.0,Rue Bonne Fortune 9,50.64,5.57,None,Liège,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10109647,Apartment,"€190,000",190000.0,Belgium,Liege,Waremme,Braives,4260.0,Chaussee de Tirlemont 15/1,50.64,5.16,None,Waremme et 5 kms,1995,5,6,To be done up,2,None,Urban,104,34,3,10,2,12,13,1,1,0,1,None,2,1,0,2,1,230,C,20220830006374,57,23224,3,0,0,0,0,0,"Living area (residential, urban or rural)",€ 904904 €,1,None,1,6,,0,1,2,None,2,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10007405,Apartment,"€192,000",385000.0,Belgium,Namur,Namur,Erpent,5101.0,Chaussee de Marche 474,50.45,4.9,April 1 2024 - 12:00 AM,Namur,None,None,None,None,None,1,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,85,A,Not specified,34,None,0,0,0,0,0,0,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9886823,Apartment,"€192,000",385000.0,Belgium,Namur,Namur,Erpent,5101.0,Chaussee de Marche 474,50.45,4.9,April 1 2024 - 12:00 AM,Namur,None,None,None,None,None,1,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,85,A,Not specified,34,None,0,0,0,0,0,0,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9580752,Apartment,"€192,462",227104.0,Belgium,Brussels,Brussels,Bruxelles,1020.0,Avenue de L'amarante 39,50.9,4.36,July 1 2021 - 12:00 AM,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,65,A,Not specified,None,None,0,0,0,2,0,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10112447,Apartment,"€193,000",193000.0,Belgium,East Flanders,Dendermonde,Dendermonde,9200.0,Zuidlaan 2,51.03,4.1,None,None,1931,1,2,Just renovated,2,None,None,107,None,2,None,1,None,None,1,1,0,1,None,0,0,0,0,0,133,B,20220912-0002672918-RES-1,None,None,1,0,2,0,0,0,None,€ 587587 €,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10130562,Apartment,"€194,000",650000.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,None,Brabant wallon,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9772382,Apartment,"€195,000",195000.0,Belgium,Liege,Liege,Trooz,4870.0,Grand rue 191,50.58,5.68,November 1 2022 - 12:00 AM,None,2008,1,2,Good,2,1,Isolated,119,34,6,5,2,33,14,1,1,2,1,None,1,1,0,0,1,125,B,20150729017950,23,14015,1,0,2,2,0,1,"Living area (residential, urban or rural)",€ 915915 €,1,None,1,None,,0,1,2,None,0,None,0,0,0,0,0,0,0,None,8,2,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
8390362,Apartment,"€195,000",549000.0,Belgium,Liege,Verviers,Verviers,4800.0,Bouquette 69,50.56,5.87,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
8489232,Apartment,"€195,000",549000.0,Belgium,Liege,Verviers,Verviers,4800.0,Bouquette 69,50.56,5.87,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
8588611,Apartment,"€196,500",1995000.0,Belgium,Brussels,Brussels,Bruxelles,1050.0,Avenue Louise 251,50.83,4.36,None,Bruxelles Sud et Centre,None,None,None,None,None,35,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,2,1,None,,1,None,10,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9824220,Apartment,"€196,500",350000.0,Belgium,Namur,Namur,Wierde,5100.0,Rue Fort d'Andoy 5,50.44,4.92,None,Luxembourg,None,None,None,None,None,22,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,0,None,,1,None,33,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9948608,Apartment,"€197,000",284500.0,Belgium,East Flanders,Gent,Destelbergen,9070.0,Heusdendorp 7,51.03,3.81,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,1,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9834054,Apartment,"€197,000",393500.0,Belgium,Antwerp,Mechelen,Mechelen,2800.0,Olivetenvest 1,51.03,4.47,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,1,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9106248,Apartment,"€197,500",379000.0,Belgium,West Flanders,Oostend,Oostende,8400.0,Koningsstraat 23,51.23,2.91,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,1,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9710999,Apartment,"€197,900",212900.0,Belgium,East Flanders,Gent,Gent,9000.0,Ottergemsesteenweg-Zuid 808,51.02,3.73,September 1 2023 - 12:00 AM,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,0,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
